elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038
383,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,7,Lumbarda Drive,0,152,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,41,Huamanu Street,0,116,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,27,Gallop Lane,0,116,All,,,,,,,Preseal_CS,pdi =17.81; sdi =7.78; age =9,mesh_cracks =0.13; shove =14.58; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,42,Te Manaki Street,0,377,All,,,,,,,,,,,,,Preseal_CS,pdi =16.24; sdi =21.09; age =21,mesh_cracks =0.53; shove =6.01; poth =0.24,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,9339,Weston Way,2385,2696,All,,,,,,,,,,Preseal_CS,pdi =14.71; sdi =56.58; age =18,mesh_cracks =2.38; shove =0.16; poth =0.15,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,29,Riroriro Road,0,122,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.39; sdi =9.5; age =11,mesh_cracks =0.4; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,917,Port Street East,1340,1431,All,,,,ChipSeal_P,pdi =11.75; sdi =40.68; age =19,mesh_cracks =0; shove =6.25; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,28,Stirrup Lane,0,261,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,917,Port Street East,1340,1431,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6,Croatia Avenue,0,42,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1013,Brook Street North,0,220,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,9339,Weston Way,2385,2696,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,32,Karearea Lane,0,56,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,RehabCS_UH,pdi =41.53; sdi =39.4; age =14,mesh_cracks =22.99; shove =1.27; poth =0.35,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,
398,27,Gallop Lane,0,116,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,15,Fendall Close,438,585,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.89; sdi =24.53; age =36,mesh_cracks =0.8; shove =0.35; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =22.4; sdi =51.22; age =10,mesh_cracks =1.18; shove =0; poth =0.12,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1
402,917,Port Street East,2120,2350,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,30,Curly McLeod Way,69,82,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =7.39; sdi =12.04; age =43,mesh_cracks =0.54; shove =0.32; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =7.61; sdi =57.58; age =14,mesh_cracks =0.59; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,16,Sarah Lane,0,515,All,,,,ChipSeal_P,pdi =2.6; sdi =28.72; age =16,mesh_cracks =2.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20,Burkes Creek Road,765,1789,All,,,,,,,,,,,,,ChipSeal_P,pdi =7.5; sdi =13.72; age =15,mesh_cracks =0.53; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =33.49; sdi =64.45; age =10,mesh_cracks =1.4; shove =1.08; poth =1.1
408,27,Gallop Lane,0,116,All,,,,,,,,,,,,,Preseal_CS,pdi =15.68; sdi =4.21; age =11,mesh_cracks =0.39; shove =13.4; poth =0.18,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,40,Bravery Road,0,278,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =19.01; sdi =95.96; age =22,mesh_cracks =2.55; shove =1.57; poth =0.57,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
410,1035,Cousins Avenue East,0,61,All,,,,RehabAC_UL,pdi =30.85; sdi =11.74; age =28,mesh_cracks =19.11; shove =0; poth =1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =120; sdi =150; age =8,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,
413,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,15,Fendall Close,0,438,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =37.69; sdi =44.62; age =25,mesh_cracks =8.8; shove =1.91; poth =1.84
415,19,Elm Close,0,82,All,,,,,,,,,,,,,Preseal_CS,pdi =17.93; sdi =58.11; age =9,mesh_cracks =1.13; shove =16.64; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,30,Curly McLeod Way,69,82,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =34.99; sdi =46.11; age =43,mesh_cracks =26.29; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,9339,Weston Way,2696,3114,All,,,,Preseal_CS,pdi =17.77; sdi =14.17; age =16,mesh_cracks =8.57; shove =0; poth =0.59,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,9339,Weston Way,886,939,All,,,,,,,,,,Preseal_AC,pdi =18.89; sdi =24.93; age =13,mesh_cracks =0.84; shove =7.55; poth =0.1,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,917,Port Street East,396,874,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.19; sdi =9.2; age =23,mesh_cracks =0.52; shove =0.32; poth =0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,24,George Noble Road,272,286,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =34.4; sdi =1.71; age =15,mesh_cracks =33.71; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
424,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =23.8; sdi =27.45; age =20,mesh_cracks =6.07; shove =1.88; poth =0.99,,,,,,,,,,,,,,,
425,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =19.68; sdi =4.46; age =23,mesh_cracks =15.81; shove =0.33; poth =0.34,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2,Fladgate Drive,0,565,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.89; sdi =32.62; age =26,mesh_cracks =1.16; shove =0.43; poth =0.43,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
427,36,Paneika Lane,391,520,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =18.44; sdi =43.6; age =7,mesh_cracks =1; shove =0; poth =0,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,15,Fendall Close,438,585,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,38,Tyler Place,0,279,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =33.41; sdi =39.12; age =30,mesh_cracks =7.83; shove =1.67; poth =1.61,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0
431,40,Bravery Road,0,278,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =13.7; sdi =28.31; age =18,mesh_cracks =1.07; shove =1.16; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,20,Burkes Creek Road,21,520,All,,,,,,,Preseal_CS,pdi =19.14; sdi =1.22; age =11,mesh_cracks =17.09; shove =1; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,9339,Weston Way,2696,3114,All,,,,,,,,,,,,,Preseal_CS,pdi =16; sdi =18.06; age =19,mesh_cracks =0.68; shove =6.81; poth =0.25,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,917,Port Street East,396,874,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.7; sdi =10.7; age =23,mesh_cracks =0.49; shove =0.32; poth =0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.79; sdi =38.38; age =40,mesh_cracks =1.2; shove =0.54; poth =0.54,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
436,917,Port Street East,1340,1431,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =23.18; sdi =49.86; age =28,mesh_cracks =13.07; shove =0.81; poth =0.8,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1
438,19,Elm Close,0,82,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =19.96; sdi =21.16; age =19,mesh_cracks =2.54; shove =1.82; poth =1.37,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
440,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =17.85; sdi =28.1; age =14,mesh_cracks =0.81; shove =8.65; poth =0.1,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,9339,Weston Way,2385,2696,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =39.49; sdi =45.65; age =30,mesh_cracks =9.81; shove =1.93; poth =1.85
442,15,Fendall Close,438,585,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =27.07; sdi =137.19; age =16,mesh_cracks =6.44; shove =1.54; poth =0.67,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,,,,
443,9339,Weston Way,3114,3398,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,20,Burkes Creek Road,549,697,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2,Fladgate Drive,0,565,All,,,,,,,,,,RehabCS_UL,pdi =31.18; sdi =25.53; age =23,mesh_cracks =18.3; shove =0.16; poth =0.44,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,
447,32,Karearea Lane,0,56,All,,,,RehabAC_UL,pdi =19.61; sdi =21.27; age =28,mesh_cracks =19.61; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1013,Brook Street North,0,220,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,13,Puriri Dale Way,0,293,All,,,,,,,,,,,,,Preseal_CS,pdi =15.92; sdi =56.93; age =21,mesh_cracks =0.57; shove =0.25; poth =1.49,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,9339,Weston Way,3398,3457,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =31.78; sdi =50.99; age =31,mesh_cracks =3.4; shove =1.32; poth =1.35,,,,,,
452,15,Fendall Close,585,643,All,,,,,,,,,,RehabCS_UH,pdi =28.22; sdi =55.14; age =9,mesh_cracks =28.02; shove =0; poth =0,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1092,Bronte Road East,0,156,All,,,,,,,ChipSeal_P,pdi =0.92; sdi =11.91; age =21,mesh_cracks =0.09; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =22.03; sdi =25.68; age =20,mesh_cracks =6.07; shove =1.88; poth =0.81,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
457,917,Port Street East,2120,2350,All,,,,ChipSeal_P,pdi =9.69; sdi =21.25; age =16,mesh_cracks =9.69; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,9339,Weston Way,1999,2369,All,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.74; sdi =8.71; age =22,mesh_cracks =6.82; shove =0.57; poth =0.55,,,,,,,,,,,,,,,,,,,,,,,,
460,9339,Weston Way,2385,2696,All,,,,ChipSeal_P,pdi =0.71; sdi =19.52; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,24,George Noble Road,0,272,All,,,,,,,,,,,,,Preseal_CS,pdi =16.64; sdi =78.77; age =12,mesh_cracks =0.92; shove =1.08; poth =0.17,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,917,Port Street East,874,1340,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,917,Port Street East,396,874,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,29,Riroriro Road,0,122,All,,,,,,,,,,,,,,,,RehabCS_UL,pdi =20.02; sdi =43.49; age =12,mesh_cracks =0.93; shove =1.08; poth =0.25,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,
465,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =8.72; sdi =15.44; age =23,mesh_cracks =0.52; shove =0.32; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,10,Upper Ahu Ahu Road,46,68,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,10,Upper Ahu Ahu Road,0,46,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =19.85; sdi =40.98; age =25,mesh_cracks =1.55; shove =0.77; poth =0.78,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1
468,1092,Bronte Road East,0,156,All,,,,ChipSeal_P,pdi =0; sdi =28.1; age =20,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,20,Burkes Creek Road,697,765,All,,,,,,,,,,Preseal_AC,pdi =24.6; sdi =0.27; age =12,mesh_cracks =24.5; shove =0; poth =0,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,3,Matai Way,0,557,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,3,Matai Way,0,557,All,,,,Preseal_CS,pdi =15.72; sdi =0; age =19,mesh_cracks =15.72; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,917,Port Street East,1340,1431,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,7056,Dawick Street,0,78,All,,,,Preseal_CS,pdi =16.22; sdi =27.71; age =8,mesh_cracks =15.91; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,28,Stirrup Lane,0,261,All,,,,,,,,,,Preseal_CS,pdi =17.87; sdi =2.42; age =10,mesh_cracks =15.74; shove =1; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,28,Stirrup Lane,0,261,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.88; sdi =7.5; age =13,mesh_cracks =1.04; shove =12.71; poth =0.36,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
476,40,Bravery Road,0,278,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =17.33; sdi =27.82; age =18,mesh_cracks =0.9; shove =1.16; poth =0.84,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,9339,Weston Way,814,886,All,,,,,,,,,,Preseal_AC,pdi =14.34; sdi =2.45; age =24,mesh_cracks =0.48; shove =12.02; poth =0.16,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,15,Fendall Close,585,643,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,917,Port Street East,2120,2350,All,,,,,,,Preseal_CS,pdi =15.02; sdi =13.91; age =17,mesh_cracks =1.14; shove =1; poth =1.29,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =0; sdi =11.26; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,7056,Dawick Street,0,78,All,,,,,,,Preseal_CS,pdi =20.37; sdi =27.84; age =9,mesh_cracks =3.35; shove =8.97; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,27,Gallop Lane,0,116,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =19.25; sdi =9.19; age =16,mesh_cracks =11.55; shove =1.47; poth =0.55,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
487,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,37,Freemason Avenue,0,149,All,,,,ChipSeal_P,pdi =3.73; sdi =23.78; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,30,Curly McLeod Way,69,82,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =32.9; sdi =46.75; age =43,mesh_cracks =0.68; shove =0.32; poth =2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,Preseal_CS,pdi =17.61; sdi =36.35; age =13,mesh_cracks =0.92; shove =1.16; poth =0.26,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,39,Ashlar Court,0,251,All,,,,ChipSeal_P,pdi =0.41; sdi =33.87; age =23,mesh_cracks =0; shove =0; poth =0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,16,Sarah Lane,0,515,All,,,,,,,,,,,,,ChipSeal_P,pdi =12.78; sdi =13.76; age =19,mesh_cracks =0.46; shove =0.24; poth =1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,917,Port Street East,396,874,All,,,,,,,,,,,,,ChipSeal_P,pdi =5.59; sdi =11.09; age =22,mesh_cracks =0.36; shove =2.79; poth =0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =100.37; sdi =0.94; age =9,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,
496,19,Elm Close,0,82,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,8,Tarras Road,86,120,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =19.81; sdi =41.23; age =19,mesh_cracks =2.52; shove =1; poth =0.1,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
498,9339,Weston Way,1051,1219,All,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.35; sdi =11.16; age =22,mesh_cracks =2.41; shove =0.6; poth =0.56,,,,,,,,,,,,,,,,,,,,,,,,
499,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =21.47; sdi =38.38; age =38,mesh_cracks =2.71; shove =0.57; poth =0.55,,,,,,,,,,,,,,,,,,,,,,,,
