elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038,treat_2039,reason_2039,comment_2039,treat_2040,reason_2040,comment_2040,treat_2041,reason_2041,comment_2041,treat_2042,reason_2042,comment_2042,treat_2043,reason_2043,comment_2043
238,10,Upper Ahu Ahu Road,46,68,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =10.86; sdi =11.83; age =16,mesh_cracks =0.52; shove =1.15; poth =0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.37; sdi =4.3; age =11,mesh_cracks =0.4; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.47; sdi =13.38; age =15,mesh_cracks =1.22; shove =0; poth =1
240,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,ChipSeal_P,pdi =6.53; sdi =12.43; age =19,mesh_cracks =0.45; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.19; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
241,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =2.15; sdi =3.79; age =17,mesh_cracks =0.17; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.56; sdi =13.22; age =11,mesh_cracks =1.3; shove =0; poth =1,,,,,,,,,,,,,,,,,,
242,9339,Weston Way,2385,2696,All,,,,ChipSeal_P,pdi =7.28; sdi =0; age =16,mesh_cracks =7.28; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.76; sdi =13.19; age =11,mesh_cracks =1.5; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
243,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =50; age =9,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =51.92; age =10,mesh_cracks =100; shove =0; poth =0,,,
244,9339,Weston Way,1999,2369,All,,,,,,,ChipSeal_P,pdi =2.86; sdi =5.57; age =17,mesh_cracks =0.17; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.24; sdi =17.06; age =8,mesh_cracks =1.14; shove =0; poth =1,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.23; sdi =32.07; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,
245,917,Port Street East,1431,2115,All,,,,,,,,,,ChipSeal_P,pdi =3.04; sdi =3.91; age =18,mesh_cracks =0.2; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.29; sdi =13.05; age =16,mesh_cracks =1.09; shove =0; poth =1
246,9339,Weston Way,2696,3114,All,,,,ChipSeal_P,pdi =18.63; sdi =11.25; age =16,mesh_cracks =7.38; shove =0; poth =1.13,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.56; sdi =12.39; age =8,mesh_cracks =1.33; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.57; sdi =12.77; age =8,mesh_cracks =1.31; shove =0; poth =1,,,
247,2,Fladgate Drive,0,565,All,,,,,,,ChipSeal_P,pdi =0.98; sdi =1; age =22,mesh_cracks =0.12; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.48; sdi =13.47; age =15,mesh_cracks =1.23; shove =0; poth =1,,,,,,
248,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =4.53; sdi =5.51; age =16,mesh_cracks =1.11; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =0; sdi =7.71; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.36; sdi =12.37; age =8,mesh_cracks =1.14; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.58; sdi =12.8; age =8,mesh_cracks =1.32; shove =0; poth =1,,,
250,8,Tarras Road,0,86,All,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =6.03; sdi =6.11; age =15,mesh_cracks =1.85; shove =1.15; poth =0.25,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =14.39; sdi =14.32; age =9,mesh_cracks =1.43; shove =0; poth =1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.57; sdi =12.97; age =11,mesh_cracks =1.34; shove =0; poth =1
252,9339,Weston Way,965,1051,All,,,,,,,,,,,,,ChipSeal_P,pdi =1.16; sdi =22.41; age =14,mesh_cracks =0.8; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.44; sdi =6.05; age =8,mesh_cracks =2.42; shove =0; poth =0,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =12.64; sdi =30.21; age =6,mesh_cracks =1.23; shove =0; poth =0
253,15,Fendall Close,0,438,All,,,,,,,,,,,,,ChipSeal_P,pdi =9.72; sdi =19.83; age =14,mesh_cracks =0.66; shove =0.25; poth =0.24,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.03; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.26; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,
254,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =25.51; sdi =9.72; age =23,mesh_cracks =16.38; shove =0.33; poth =0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =100; sdi =1; age =10,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,,,,
255,11,Lower Ahu Ahu Road,0,158,All,,,,,,,ChipSeal_P,pdi =15.86; sdi =72.41; age =9,mesh_cracks =0.18; shove =0; poth =0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.18; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
256,1035,Cousins Avenue East,0,61,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.47; sdi =5.64; age =33,mesh_cracks =0.59; shove =0.42; poth =0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =1.73; sdi =97.76; age =13,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.02; sdi =6.11; age =14,mesh_cracks =1.84; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,
259,32,Karearea Lane,84,154,All,,,,,,,ChipSeal_P,pdi =21.04; sdi =6.86; age =29,mesh_cracks =17.83; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =119.42; sdi =48.54; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
260,9339,Weston Way,1051,1219,All,,,,,,,ChipSeal_P,pdi =2.66; sdi =4.9; age =17,mesh_cracks =0.23; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.03; sdi =13.52; age =8,mesh_cracks =1.6; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.09; sdi =13.58; age =8,mesh_cracks =1.77; shove =1; poth =1
261,32,Karearea Lane,154,820,All,,,,,,,,,,ChipSeal_P,pdi =11.59; sdi =2.15; age =18,mesh_cracks =0.28; shove =9.63; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =97.81; sdi =1.39; age =10,mesh_cracks =0; shove =97.81; poth =0,,,,,,,,,,,,,,,,,,
262,20,Burkes Creek Road,549,697,All,,,,ChipSeal_P,pdi =12.59; sdi =0.57; age =12,mesh_cracks =12.36; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.19; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.21; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,
263,27,Gallop Lane,116,136,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =7.93; sdi =19.82; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =13.6; sdi =29.46; age =20,mesh_cracks =0.57; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UM,pdi =20; sdi =50; age =9,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
265,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.51; sdi =5.15; age =15,mesh_cracks =1.85; shove =0; poth =0,,,,,,,,,,,,,,,,,,
266,37,Freemason Avenue,172,362,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.62; sdi =4.48; age =19,mesh_cracks =0.66; shove =0.25; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.14; sdi =15.49; age =14,mesh_cracks =1.79; shove =0; poth =1,,,
267,27,Gallop Lane,116,136,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =27.61; sdi =28.37; age =18,mesh_cracks =0; shove =0; poth =2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,5,Vintry Drive,0,362,All,,,,,,,,,,ChipSeal_P,pdi =2.03; sdi =2.07; age =17,mesh_cracks =0.26; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.48; sdi =13.47; age =15,mesh_cracks =1.23; shove =0; poth =1,,,
269,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,ChipSeal_P,pdi =5.31; sdi =9.06; age =11,mesh_cracks =0.44; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =18.63; sdi =47.76; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,
270,917,Port Street East,2120,2350,All,,,,,,,,,,ChipSeal_P,pdi =7.86; sdi =15.88; age =18,mesh_cracks =0.24; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
271,917,Port Street East,1431,2115,All,,,,,,,ChipSeal_P,pdi =14.61; sdi =19.07; age =17,mesh_cracks =0.12; shove =6.66; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =27.6; sdi =50; age =10,mesh_cracks =0; shove =7.6; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,
272,22,Sir John McKenzie Drive,0,530,All,,,,,,,ChipSeal_P,pdi =0.16; sdi =10.03; age =9,mesh_cracks =0.12; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.47; sdi =13.4; age =15,mesh_cracks =1.22; shove =0; poth =1,,,,,,
273,38,Tyler Place,334,389,All,,,,,,,ChipSeal_P,pdi =7.98; sdi =21.2; age =33,mesh_cracks =0.24; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.5; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
274,38,Tyler Place,322,334,All,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =4.36; sdi =5.25; age =13,mesh_cracks =1.3; shove =1.07; poth =0.18,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,38,Tyler Place,322,334,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.63; sdi =36.63; age =11,mesh_cracks =3.38; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,
276,15,Fendall Close,438,585,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.29; sdi =3.32; age =10,mesh_cracks =1.19; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =11.99; age =9,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,
277,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.19; sdi =4.19; age =19,mesh_cracks =0.41; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.49; sdi =13.5; age =15,mesh_cracks =1.23; shove =0; poth =1
278,3,Matai Way,0,557,All,,,,,,,ChipSeal_P,pdi =12.97; sdi =12.99; age =20,mesh_cracks =0.11; shove =0.07; poth =1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10; sdi =11.36; age =11,mesh_cracks =0; shove =0; poth =1,,,,,,,,,,,,,,,,,,
279,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =15.91; sdi =99.98; age =9,mesh_cracks =1; shove =0; poth =1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.04; sdi =12.54; age =10,mesh_cracks =0; shove =0; poth =1.1,,,
280,24,George Noble Road,0,272,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.54; sdi =4.45; age =12,mesh_cracks =0.51; shove =1.08; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.7; sdi =13.94; age =14,mesh_cracks =1.42; shove =0; poth =1,,,
281,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =9,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.41; age =10,mesh_cracks =0; shove =0; poth =0,,,
282,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.14; sdi =5.99; age =17,mesh_cracks =1.74; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
283,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =1.73; sdi =101.84; age =13,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.31; sdi =25.1; age =23,mesh_cracks =3.28; shove =4.52; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,9339,Weston Way,1051,1219,All,,,,,,,ChipSeal_P,pdi =1.13; sdi =1.12; age =17,mesh_cracks =0.22; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.87; sdi =13.13; age =8,mesh_cracks =1.6; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.09; sdi =13.58; age =8,mesh_cracks =1.77; shove =1; poth =1
286,17,Ash Drive,0,318,All,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =5; sdi =5.1; age =11,mesh_cracks =1.8; shove =1; poth =0.1,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.67; sdi =3.68; age =20,mesh_cracks =0.69; shove =0.26; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.21; sdi =15.79; age =14,mesh_cracks =1.85; shove =0; poth =1,,,
288,23,Apple Orchard Lane,0,185,All,,,,,,,,,,ChipSeal_P,pdi =2; sdi =2.05; age =39,mesh_cracks =0.24; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,9339,Weston Way,3114,3398,All,,,,,,,ChipSeal_P,pdi =4.2; sdi =17.32; age =17,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =50.88; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.11; age =8,mesh_cracks =0; shove =0; poth =0
290,38,Tyler Place,334,389,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =33,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =11.75; sdi =14.19; age =14,mesh_cracks =1.46; shove =0; poth =1,,,,SecondCoat,,,,,
291,32,Karearea Lane,154,820,All,,,,ChipSeal_P,pdi =8.97; sdi =8.97; age =16,mesh_cracks =0; shove =0; poth =0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.53; sdi =13.89; age =15,mesh_cracks =1.25; shove =0; poth =1,,,,,,,,,
292,7,Lumbarda Drive,0,152,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.96; sdi =6.19; age =20,mesh_cracks =1.23; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,
293,29,Riroriro Road,0,122,All,,,,,,,,,,ChipSeal_P,pdi =19.38; sdi =6.24; age =10,mesh_cracks =15.69; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100.34; sdi =2.02; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,
294,32,Karearea Lane,820,1262,All,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.37; sdi =5.54; age =13,mesh_cracks =1.41; shove =1.15; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =14.12; sdi =33.44; age =14,mesh_cracks =0.74; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,
296,7056,Dawick Street,0,78,All,,,,,,,ChipSeal_P,pdi =20.93; sdi =0.1; age =9,mesh_cracks =20.89; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =100; sdi =1.16; age =10,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,
297,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.67; sdi =3.68; age =20,mesh_cracks =0.69; shove =0.26; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.21; sdi =15.79; age =14,mesh_cracks =1.85; shove =0; poth =1,,,
298,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,ChipSeal_P,pdi =8.43; sdi =14.3; age =13,mesh_cracks =0.56; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.01; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.04; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,
299,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =7.6; sdi =26.35; age =23,mesh_cracks =0.47; shove =0.32; poth =0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,917,Port Street East,2120,2350,All,,,,,,,,,,ChipSeal_P,pdi =13.32; sdi =29.4; age =18,mesh_cracks =0.3; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
301,4,Highfield Drive,0,71,All,,,,,,,ChipSeal_P,pdi =21.89; sdi =4.1; age =17,mesh_cracks =19.78; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.16; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
302,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,ChipSeal_P,pdi =12.29; sdi =26.33; age =11,mesh_cracks =0.51; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.19; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
303,7056,Dawick Street,0,78,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.25; sdi =4.17; age =11,mesh_cracks =0.37; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.09; age =15,mesh_cracks =1.1; shove =0; poth =1
304,29,Riroriro Road,0,122,All,,,,,,,ChipSeal_P,pdi =5.98; sdi =50.85; age =9,mesh_cracks =0.14; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.17; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
305,15,Fendall Close,438,585,All,,,,,,,ChipSeal_P,pdi =1.03; sdi =15.36; age =8,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =11.2; sdi =11.97; age =9,mesh_cracks =1; shove =0; poth =1,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,
306,1038,Gossey Drive North,1319,1723,All,,,,,,,,,,,,,ChipSeal_P,pdi =4.35; sdi =4.35; age =13,mesh_cracks =0.46; shove =1.16; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.51; sdi =12.68; age =9,mesh_cracks =1.26; shove =1; poth =1,,,,,,,,,,,,,,,,,,
307,1,Conifer Close,0,378,All,,,,,,,,,,,,,ChipSeal_P,pdi =15.58; sdi =31.61; age =13,mesh_cracks =0.78; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.46; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
308,41,Huamanu Street,0,116,All,,,,,,,,,,ThinAC_P,pdi =16.18; sdi =16.23; age =38,mesh_cracks =0.23; shove =0.15; poth =1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =12.34; sdi =12.79; age =12,mesh_cracks =0; shove =0; poth =1.2,,,,,,,,,,,,
309,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =65.01; sdi =1.84; age =13,mesh_cracks =64.27; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.35; sdi =28.02; age =13,mesh_cracks =1.01; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
311,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =2.12; sdi =5.3; age =18,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =13.4; sdi =55.74; age =18,mesh_cracks =13.4; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,9339,Weston Way,1589,1999,All,,,,,,,ChipSeal_P,pdi =1.16; sdi =1.14; age =17,mesh_cracks =0.23; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.98; sdi =13.36; age =8,mesh_cracks =1.67; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.21; sdi =13.82; age =8,mesh_cracks =1.87; shove =1; poth =1
314,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =11.16; sdi =27.58; age =16,mesh_cracks =11.16; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.22; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.8; sdi =1.96; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,
315,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.14; sdi =38.88; age =13,mesh_cracks =1.46; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
