file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,elem_index,treatment,treat_category,budget_category,period,period_calendar,forced,follow_up,treatment_cost,treatment_qty,treatment_comment,treatment_reason,is_committed
10,Upper Ahu Ahu Road,0,46,All,14,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,3680,368,committed import,committed,True
32,Karearea Lane,84,154,All,74,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,7920,792,committed import,committed,True
32,Karearea Lane,154,820,All,75,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,77210,7721,committed import,committed,True
9339,Weston Way,814,886,All,32,RMaint,Maintenance,Maintenance,1,2024,False,False,572.89,572.8907828316218,mesh_cracks =6; shove =0; poth =0,pdi =6.04; sdi =0.1; age =22,False
37,Freemason Avenue,172,362,All,84,RMaint,Maintenance,Maintenance,14,2037,False,False,7160.94,7160.938870520985,mesh_cracks =11.5; shove =1.74; poth =1.62,pdi =39.73; sdi =47.76; age =29,False
38,Tyler Place,0,279,All,85,RMaint,Maintenance,Maintenance,14,2037,False,False,2739.08,2739.0805802820587,mesh_cracks =7.83; shove =1.67; poth =2.52,pdi =42.59; sdi =48.3; age =30,False
38,Tyler Place,279,322,All,86,RMaint,Maintenance,Maintenance,14,2037,False,False,421.58,421.5808123068192,mesh_cracks =7.87; shove =1.68; poth =4.01,pdi =57.58; sdi =65.54; age =45,False
38,Tyler Place,322,334,All,87,RMaint,Maintenance,Maintenance,14,2037,False,False,263.91,263.9126888885037,mesh_cracks =2.4; shove =1.76; poth =0.99,pdi =16.99; sdi =20.84; age =20,False
38,Tyler Place,334,389,All,88,RMaint,Maintenance,Maintenance,14,2037,False,False,2168.79,2168.7893384766758,mesh_cracks =7.83; shove =1.67; poth =1.61,pdi =33.41; sdi =39.12; age =45,False
39,Ashlar Court,0,251,All,89,RMaint,Maintenance,Maintenance,14,2037,False,False,2023.76,2023.7596706675447,mesh_cracks =4.49; shove =1.58; poth =1.58,pdi =26.01; sdi =29.27; age =36,False
40,Bravery Road,0,278,All,90,RMaint,Maintenance,Maintenance,14,2037,False,False,5687.48,5687.484332743317,mesh_cracks =7.93; shove =2.27; poth =1.23,pdi =29.72; sdi =45.23; age =27,False
41,Huamanu Street,0,116,All,91,RMaint,Maintenance,Maintenance,14,2037,False,False,413.02,413.0153974946668,mesh_cracks =3.34; shove =1.53; poth =1.56,pdi =22.96; sdi =25.05; age =49,False
41,Huamanu Street,116,134,All,92,RMaint,Maintenance,Maintenance,14,2037,False,False,261.24,261.235794025284,mesh_cracks =1.37; shove =1.23; poth =0.34,pdi =7.47; sdi =9.59; age =22,False
1092,Bronte Road East,0,156,All,93,RMaint,Maintenance,Maintenance,14,2037,False,False,1655.56,1655.5613116611664,mesh_cracks =2.52; shove =1.48; poth =1.53,pdi =20.86; sdi =22.21; age =33,False
1092,Bronte Road East,156,183,All,94,RMaint,Maintenance,Maintenance,14,2037,False,False,198.83,198.83306976238583,mesh_cracks =2.52; shove =1.48; poth =1.53,pdi =20.86; sdi =22.21; age =35,False
42,Te Manaki Street,0,377,All,95,RMaint,Maintenance,Maintenance,14,2037,False,False,2174.92,2174.91874749915,mesh_cracks =4.24; shove =1.57; poth =1.57,pdi =25.36; sdi =28.73; age =31,False
44,Dickins Lane,0,474,All,96,RMaint,Maintenance,Maintenance,14,2037,False,False,7423.38,7423.377482073728,mesh_cracks =2.53; shove =1.46; poth =0.56,pdi =11.65; sdi =13.75; age =15,False
43,Infantry Lane,0,95,All,98,RMaint,Maintenance,Maintenance,14,2037,False,False,387.98,387.97912109611457,mesh_cracks =2.84; shove =1.5; poth =1.54,pdi =21.67; sdi =23.3; age =32,False
45,Chatfield Lane,0,83,All,99,RMaint,Maintenance,Maintenance,14,2037,False,False,704.01,704.0070555961656,mesh_cracks =3.78; shove =1.45; poth =0.56,pdi =13.67; sdi =15.75; age =24,False
29,Riroriro Road,122,139,All,100,RMaint,Maintenance,Maintenance,14,2037,False,False,110.72,110.72498450487689,mesh_cracks =1.91; shove =1.53; poth =0.64,pdi =12.46; sdi =16.05; age =25,False
2,Fladgate Drive,0,565,All,101,RMaint,Maintenance,Maintenance,14,2037,False,False,14149.95,14149.945115253062,mesh_cracks =4.28; shove =1.57; poth =4.5,pdi =54.71; sdi =57.87; age =34,False
38,Tyler Place,322,334,All,102,RMaint,Maintenance,Maintenance,14,2037,False,False,211.48,211.47767237717932,mesh_cracks =2.36; shove =1.76; poth =0.91,pdi =14.23; sdi =15.3; age =20,False
32,Karearea Lane,820,1262,All,103,RMaint,Maintenance,Maintenance,14,2037,False,False,3104.68,3104.682313940193,mesh_cracks =2.59; shove =1.89; poth =1.04,pdi =15.91; sdi =16.91; age =20,False
9339,Weston Way,3398,3457,All,104,RMaint,Maintenance,Maintenance,14,2037,False,False,1146,1145.996214295465,mesh_cracks =55.28; shove =1.64; poth =1.64,pdi =81.87; sdi =41.72; age =32,False
3,Matai Way,0,557,All,105,RMaint,Maintenance,Maintenance,14,2037,False,False,3691.36,3691.358757685027,mesh_cracks =3.82; shove =1.54; poth =1.56,pdi =31.64; sdi =45.5; age =32,False
3,Matai Way,0,557,All,106,RMaint,Maintenance,Maintenance,14,2037,False,False,7012.11,7012.114069241094,mesh_cracks =3.52; shove =9.42; poth =1.59,pdi =31.57; sdi =25.97; age =32,False
917,Port Street East,1340,1431,All,107,RMaint,Maintenance,Maintenance,14,2037,False,False,980.69,980.692633703956,mesh_cracks =4.29; shove =1.48; poth =1.49,pdi =34.23; sdi =63.72; age =32,False
9339,Weston Way,1237,1589,All,108,RMaint,Maintenance,Maintenance,14,2037,False,False,7468.13,7468.129742995977,mesh_cracks =41.78; shove =1.86; poth =4.71,pdi =109.33; sdi =167.02; age =29,False
16,Sarah Lane,0,515,All,109,RMaint,Maintenance,Maintenance,14,2037,False,False,5343.74,5343.73858143552,mesh_cracks =9.28; shove =1.61; poth =1.59,pdi =42.96; sdi =60.56; age =29,False
29,Riroriro Road,122,139,All,110,RMaint,Maintenance,Maintenance,14,2037,False,False,207.66,207.66084008023657,mesh_cracks =1.91; shove =20.44; poth =0.65,pdi =31.53; sdi =67.61; age =25,False
44,Dickins Lane,0,474,All,111,RMaint,Maintenance,Maintenance,14,2037,False,False,17998.8,17998.797247946193,mesh_cracks =3.24; shove =100; poth =0.68,pdi =130.03; sdi =153.83; age =15,False
21,Tapeka Heights Lane,0,277,All,112,RMaint,Maintenance,Maintenance,14,2037,False,False,8251.79,8251.791848359724,mesh_cracks =68.26; shove =2.01; poth =1.74,pdi =98.39; sdi =47.8; age =30,False
917,Port Street East,1431,2115,All,113,RMaint,Maintenance,Maintenance,14,2037,False,False,5282.79,5282.790471364955,mesh_cracks =2.69; shove =2.3; poth =1.41,pdi =19.9; sdi =76.57; age =29,False
28,Stirrup Lane,0,261,All,114,RMaint,Maintenance,Maintenance,14,2037,False,False,3803.47,3803.471585000185,mesh_cracks =7.35; shove =2.29; poth =1.33,pdi =30.38; sdi =36.68; age =21,False
7,Lumbarda Drive,0,152,All,115,RMaint,Maintenance,Maintenance,14,2037,False,False,1657.91,1657.9066289436107,mesh_cracks =1.7; shove =1.15; poth =0.25,pdi =20.51; sdi =47.54; age =21,False
6,Croatia Avenue,0,42,All,116,RMaint,Maintenance,Maintenance,14,2037,False,False,381.95,381.9484341698319,mesh_cracks =3.09; shove =2.09; poth =1.29,pdi =20.3; sdi =22.85; age =22,False
38,Tyler Place,0,279,All,117,RMaint,Maintenance,Maintenance,14,2037,False,False,7590.17,7590.167239516418,mesh_cracks =7.83; shove =1.67; poth =1.61,pdi =33.41; sdi =98.93; age =30,False
23,Apple Orchard Lane,0,185,All,119,RMaint,Maintenance,Maintenance,14,2037,False,False,1067.32,1067.3198465824748,mesh_cracks =3.66; shove =1.55; poth =1.56,pdi =23.8; sdi =26.24; age =50,False
10,Upper Ahu Ahu Road,0,46,All,120,RMaint,Maintenance,Maintenance,14,2037,False,False,526.27,526.2653855365654,mesh_cracks =4.75; shove =1.53; poth =1.56,pdi =36.41; sdi =55.14; age =30,False
2,Fladgate Drive,0,565,All,121,RMaint,Maintenance,Maintenance,14,2037,False,False,11237.43,11237.426024328553,mesh_cracks =12.47; shove =1.57; poth =1.57,pdi =46.73; sdi =61.36; age =34,False
15,Fendall Close,736,814,All,122,RMaint,Maintenance,Maintenance,14,2037,False,False,2813.32,2813.3220726963536,mesh_cracks =73.47; shove =2.2; poth =1.81,pdi =104.26; sdi =106.15; age =35,False
20,Burkes Creek Road,21,520,All,123,RMaint,Maintenance,Maintenance,14,2037,False,False,13699.48,13699.476716881461,mesh_cracks =88.66; shove =1.94; poth =2.42,pdi =122.26; sdi =54.21; age =23,False
8,Tarras Road,86,120,All,125,RMaint,Maintenance,Maintenance,14,2037,False,False,408.66,408.65948964065365,mesh_cracks =2.42; shove =1.53; poth =0.64,pdi =12.7; sdi =105.08; age =25,False
19,Elm Close,82,101,All,126,RMaint,Maintenance,Maintenance,14,2037,False,False,219.09,219.08775721000893,mesh_cracks =5.91; shove =1.97; poth =1.07,pdi =38.6; sdi =64.83; age =19,False
9339,Weston Way,1589,1999,All,127,RMaint,Maintenance,Maintenance,14,2037,False,False,23761.29,23761.29241072584,mesh_cracks =21.85; shove =1.86; poth =1.65,pdi =53.8; sdi =116.77; age =29,False
6,Croatia Avenue,42,76,All,128,RMaint,Maintenance,Maintenance,14,2037,False,False,221.31,221.31195651151592,mesh_cracks =3.09; shove =1.52; poth =1.55,pdi =22.33; sdi =24.2; age =52,False
917,Port Street East,396,874,All,129,RMaint,Maintenance,Maintenance,14,2037,False,False,4458.01,4458.008743872083,mesh_cracks =3.05; shove =1.49; poth =3.47,pdi =40.13; sdi =39.83; age =32,False
20,Burkes Creek Road,21,520,All,130,RMaint,Maintenance,Maintenance,14,2037,False,False,13397.01,13397.008405668232,mesh_cracks =21.87; shove =2.46; poth =1.51,pdi =59.37; sdi =68.96; age =23,False
19,Elm Close,0,82,All,131,RMaint,Maintenance,Maintenance,14,2037,False,False,1050.92,1050.923097810732,mesh_cracks =4.21; shove =1.78; poth =0.89,pdi =18.26; sdi =21; age =19,False
917,Port Street East,2120,2350,All,132,RMaint,Maintenance,Maintenance,14,2037,False,False,1590.81,1590.813731316309,mesh_cracks =2.69; shove =2.3; poth =1.41,pdi =19.9; sdi =20.59; age =29,False
8,Tarras Road,86,120,All,133,RMaint,Maintenance,Maintenance,14,2037,False,False,308.69,308.6910941821929,mesh_cracks =2.73; shove =1.53; poth =0.64,pdi =19.56; sdi =31.76; age =25,False
32,Karearea Lane,820,1262,All,134,RMaint,Maintenance,Maintenance,14,2037,False,False,4831.97,4831.965348484527,mesh_cracks =2.59; shove =1.89; poth =1.04,pdi =15.91; sdi =115.01; age =20,False
32,Karearea Lane,0,56,All,135,RMaint,Maintenance,Maintenance,14,2037,False,False,803.45,803.4514482265306,mesh_cracks =3.05; shove =1.51; poth =1.55,pdi =22.23; sdi =47.32; age =41,False
9339,Weston Way,1051,1219,All,136,RMaint,Maintenance,Maintenance,14,2037,False,False,7339.27,7339.269748694335,mesh_cracks =28.08; shove =1.82; poth =2.85,pdi =76.29; sdi =151.43; age =29,False
18,Monaghan Way,0,80,All,137,RMaint,Maintenance,Maintenance,14,2037,False,False,529.32,529.3223420888542,mesh_cracks =1.86; shove =80.17; poth =0.54,pdi =107.38; sdi =57.97; age =19,False
2,Fladgate Drive,0,565,All,139,RMaint,Maintenance,Maintenance,14,2037,False,False,4692.69,4692.687661734555,mesh_cracks =4.28; shove =1.57; poth =1.57,pdi =25.43; sdi =28.59; age =34,False
20,Burkes Creek Road,21,520,All,140,RMaint,Maintenance,Maintenance,14,2037,False,False,22814.78,22814.77732892285,mesh_cracks =89.54; shove =1.93; poth =1.72,pdi =114.67; sdi =36.22; age =23,False
32,Karearea Lane,820,1262,All,141,RMaint,Maintenance,Maintenance,14,2037,False,False,7051.55,7051.552890211429,mesh_cracks =3.32; shove =1.89; poth =1.04,pdi =35.61; sdi =64.31; age =20,False
9339,Weston Way,3398,3457,All,142,RMaint,Maintenance,Maintenance,14,2037,False,False,958.76,958.7577537631132,mesh_cracks =4.57; shove =1.51; poth =2.43,pdi =45.25; sdi =65.49; age =32,False
27,Gallop Lane,0,116,All,143,RMaint,Maintenance,Maintenance,14,2037,False,False,1284.95,1284.9454044437798,mesh_cracks =3.67; shove =2.11; poth =1.29,pdi =21.69; sdi =24.82; age =21,False
41,Huamanu Street,116,134,All,144,RMaint,Maintenance,Maintenance,14,2037,False,False,220.23,220.2325956248044,mesh_cracks =72.46; shove =27.36; poth =0.35,pdi =104.82; sdi =46.21; age =22,False
1092,Bronte Road East,156,183,All,145,RMaint,Maintenance,Maintenance,14,2037,False,False,335.26,335.2574136855681,mesh_cracks =2.88; shove =1.48; poth =1.53,pdi =30.94; sdi =96.67; age =35,False
32,Karearea Lane,84,154,All,146,RMaint,Maintenance,Maintenance,14,2037,False,False,512.05,512.049207960467,mesh_cracks =3.05; shove =1.51; poth =1.55,pdi =22.23; sdi =24.06; age =41,False
38,Tyler Place,322,334,All,147,RMaint,Maintenance,Maintenance,14,2037,False,False,187.81,187.81086148859316,mesh_cracks =2.36; shove =1.76; poth =3.19,pdi =36.99; sdi =38.05; age =20,False
20,Burkes Creek Road,21,520,All,148,RMaint,Maintenance,Maintenance,14,2037,False,False,9879.63,9879.633720584574,mesh_cracks =5.94; shove =2.46; poth =1.51,pdi =29.51; sdi =34.13; age =23,False
41,Huamanu Street,0,116,All,149,RMaint,Maintenance,Maintenance,14,2037,False,False,976.67,976.6669598758766,mesh_cracks =4.06; shove =11.31; poth =1.58,pdi =42.24; sdi =46.66; age =49,False
30,Curly McLeod Way,69,82,All,150,RMaint,Maintenance,Maintenance,14,2037,False,False,77.61,77.6052197502137,mesh_cracks =3.06; shove =1.51; poth =1.55,pdi =22.25; sdi =24.08; age =52,False
10,Upper Ahu Ahu Road,0,46,All,151,RMaint,Maintenance,Maintenance,14,2037,False,False,436.09,436.0893181701888,mesh_cracks =3.47; shove =1.54; poth =1.58,pdi =23.96; sdi =37.66; age =30,False
1092,Bronte Road East,156,183,All,152,RMaint,Maintenance,Maintenance,14,2037,False,False,288.62,288.6233803987664,mesh_cracks =2.61; shove =1.49; poth =4.05,pdi =46.65; sdi =65.87; age =35,False
9339,Weston Way,2696,3114,All,153,RMaint,Maintenance,Maintenance,14,2037,False,False,13008.54,13008.54469734277,mesh_cracks =7.91; shove =1.68; poth =1.61,pdi =33.55; sdi =39.29; age =29,False
10,Upper Ahu Ahu Road,46,68,All,154,RMaint,Maintenance,Maintenance,14,2037,False,False,304.58,304.5779990887048,mesh_cracks =19.91; shove =2.23; poth =1.37,pdi =39.13; sdi =34.23; age =25,False
4,Highfield Drive,0,71,All,155,RMaint,Maintenance,Maintenance,14,2037,False,False,635.9,635.9046788071349,mesh_cracks =3.6; shove =1.55; poth =1.59,pdi =25.03; sdi =43.66; age =29,False
37,Freemason Avenue,172,362,All,156,RMaint,Maintenance,Maintenance,14,2037,False,False,5047.52,5047.516801100671,mesh_cracks =70.08; shove =2.06; poth =1.76,pdi =99.95; sdi =118.99; age =29,False
15,Fendall Close,585,643,All,157,RMaint,Maintenance,Maintenance,14,2037,False,False,1242.09,1242.0907537468154,mesh_cracks =2.68; shove =1.23; poth =0.34,pdi =27.33; sdi =58.38; age =20,False
9339,Weston Way,2696,3114,All,158,RMaint,Maintenance,Maintenance,14,2037,False,False,6008.51,6008.514080981088,mesh_cracks =9.96; shove =1.68; poth =1.61,pdi =42.99; sdi =57.74; age =29,False
42,Te Manaki Street,0,377,All,159,RMaint,Maintenance,Maintenance,14,2037,False,False,4336.41,4336.411828483776,mesh_cracks =4.23; shove =1.57; poth =1.57,pdi =25.3; sdi =28.39; age =31,False
917,Port Street East,2120,2350,All,160,RMaint,Maintenance,Maintenance,14,2037,False,False,2430.39,2430.391694830365,mesh_cracks =2.69; shove =2.3; poth =1.41,pdi =19.9; sdi =20.59; age =29,False
29,Riroriro Road,0,122,All,161,RMaint,Maintenance,Maintenance,14,2037,False,False,2182.72,2182.7161176719587,mesh_cracks =3.74; shove =2.11; poth =1.3,pdi =21.87; sdi =25.08; age =21,False
38,Tyler Place,279,322,All,162,RMaint,Maintenance,Maintenance,14,2037,False,False,360.06,360.06170502033785,mesh_cracks =65.99; shove =1.85; poth =1.71,pdi =99.4; sdi =118.34; age =45,False
1,Conifer Close,0,378,All,163,RMaint,Maintenance,Maintenance,14,2037,False,False,6225.02,6225.019874940762,mesh_cracks =8.84; shove =2.48; poth =1.91,pdi =46.19; sdi =66.21; age =23,False
917,Port Street East,1431,2115,All,164,RMaint,Maintenance,Maintenance,14,2037,False,False,8343.28,8343.276563860372,mesh_cracks =2.69; shove =44.37; poth =1.53,pdi =63.09; sdi =21.7; age =29,False
38,Tyler Place,334,389,All,165,RMaint,Maintenance,Maintenance,14,2037,False,False,1168.52,1168.5161157453,mesh_cracks =27.94; shove =1.67; poth =1.61,pdi =63.65; sdi =64.46; age =45,False
9167,Foxglove Drive,0,668,All,166,RMaint,Maintenance,Maintenance,14,2037,False,False,11610.48,11610.484276072291,mesh_cracks =53.59; shove =1.63; poth =0.74,pdi =63.02; sdi =11.63; age =26,False
8,Tarras Road,0,86,All,167,RMaint,Maintenance,Maintenance,14,2037,False,False,877.57,877.5742053298984,mesh_cracks =4.39; shove =80.09; poth =0.96,pdi =112.86; sdi =158.65; age =21,False
9339,Weston Way,814,886,All,168,RMaint,Maintenance,Maintenance,14,2037,False,False,2017.21,2017.2145962991297,mesh_cracks =55.98; shove =1.82; poth =4.52,pdi =121.95; sdi =96.25; age =35,False
9339,Weston Way,965,1051,All,169,RMaint,Maintenance,Maintenance,14,2037,False,False,3511.9,3511.898796289695,mesh_cracks =85.72; shove =35.67; poth =1.24,pdi =146.36; sdi =47.88; age =24,False
29,Riroriro Road,0,122,All,170,RMaint,Maintenance,Maintenance,14,2037,False,False,1533.59,1533.5864072088518,mesh_cracks =95.25; shove =2.37; poth =3.54,pdi =140.24; sdi =57.84; age =21,False
20,Burkes Creek Road,697,765,All,171,RMaint,Maintenance,Maintenance,14,2037,False,False,2095.84,2095.843411149828,mesh_cracks =10.19; shove =8.01; poth =0.95,pdi =46.27; sdi =59.84; age =23,False
10,Upper Ahu Ahu Road,46,68,All,172,RMaint,Maintenance,Maintenance,14,2037,False,False,306.02,306.02490969450747,mesh_cracks =3.36; shove =2.19; poth =1.32,pdi =21.29; sdi =24.18; age =25,False
26,Stud Road,0,205,All,173,RMaint,Maintenance,Maintenance,14,2037,False,False,4171.4,4171.398430486515,mesh_cracks =6.56; shove =1.99; poth =1.05,pdi =25.77; sdi =31.47; age =22,False
27,Gallop Lane,0,116,All,174,RMaint,Maintenance,Maintenance,14,2037,False,False,1319.92,1319.9191802663647,mesh_cracks =3.67; shove =18.03; poth =1.35,pdi =38.17; sdi =123.46; age =21,False
38,Tyler Place,279,322,All,175,RMaint,Maintenance,Maintenance,14,2037,False,False,1310.93,1310.9293923920977,mesh_cracks =15.78; shove =1.67; poth =4.32,pdi =76.76; sdi =139.48; age =45,False
37,Freemason Avenue,0,149,All,176,RMaint,Maintenance,Maintenance,14,2037,False,False,3098.68,3098.676229413526,mesh_cracks =4.11; shove =1.57; poth =3.66,pdi =45.91; sdi =49.71; age =29,False
38,Tyler Place,279,322,All,177,RMaint,Maintenance,Maintenance,14,2037,False,False,1069.36,1069.35950836136,mesh_cracks =8.1; shove =1.67; poth =7.04,pdi =81.14; sdi =76.3; age =45,False
30,Curly McLeod Way,0,69,All,178,RMaint,Maintenance,Maintenance,14,2037,False,False,584.79,584.7932982808541,mesh_cracks =3.35; shove =1.51; poth =1.55,pdi =31; sdi =45.25; age =30,False
1037,Epiha Road Upper,0,415,All,179,RMaint,Maintenance,Maintenance,14,2037,False,False,9129.33,9129.334627562183,mesh_cracks =5.71; shove =2.47; poth =1.57,pdi =31.83; sdi =60.98; age =23,False
25,Founders Lane,0,597,All,180,RMaint,Maintenance,Maintenance,14,2037,False,False,4443.2,4443.195138581555,mesh_cracks =2.34; shove =0; poth =0,pdi =5.24; sdi =8.27; age =15,False
7,Lumbarda Drive,0,152,All,181,RMaint,Maintenance,Maintenance,14,2037,False,False,1585.1,1585.1001269620829,mesh_cracks =1.36; shove =6.14; poth =0.25,pdi =11.14; sdi =7.62; age =21,False
6,Croatia Avenue,0,42,All,182,RMaint,Maintenance,Maintenance,14,2037,False,False,550.05,550.0521890459831,mesh_cracks =3.27; shove =2.09; poth =1.29,pdi =26.08; sdi =36.85; age =22,False
26,Stud Road,0,205,All,183,RMaint,Maintenance,Maintenance,14,2037,False,False,4380.7,4380.701682930774,mesh_cracks =6.56; shove =1.99; poth =1.09,pdi =26.14; sdi =31.84; age =22,False
7056,Dawick Street,78,88,All,184,RMaint,Maintenance,Maintenance,14,2037,False,False,91.76,91.75559844986554,mesh_cracks =1.24; shove =1.15; poth =3.34,pdi =36.69; sdi =139.11; age =21,False
38,Tyler Place,0,279,All,185,RMaint,Maintenance,Maintenance,14,2037,False,False,6851.68,6851.68297264499,mesh_cracks =7.83; shove =1.67; poth =1.61,pdi =33.41; sdi =39.12; age =30,False
44,Dickins Lane,0,474,All,186,RMaint,Maintenance,Maintenance,14,2037,False,False,17072.02,17072.022900118995,mesh_cracks =2.53; shove =1.46; poth =0.68,pdi =12.81; sdi =14.91; age =15,False
1037,Epiha Road Upper,0,415,All,187,RMaint,Maintenance,Maintenance,14,2037,False,False,9981.24,9981.237130739242,mesh_cracks =5.18; shove =2.43; poth =1.5,pdi =27.67; sdi =31.62; age =23,False
9339,Weston Way,3114,3398,All,188,RMaint,Maintenance,Maintenance,14,2037,False,False,8413.11,8413.112047648501,mesh_cracks =5.8; shove =1.62; poth =2.8,pdi =41.19; sdi =125.73; age =29,False
15,Fendall Close,585,643,All,189,RMaint,Maintenance,Maintenance,14,2037,False,False,791.04,791.0358065262977,mesh_cracks =2.78; shove =1.23; poth =0.34,pdi =27.41; sdi =55.9; age =20,False
15,Fendall Close,585,643,All,190,RMaint,Maintenance,Maintenance,14,2037,False,False,1805.8,1805.7956328117937,mesh_cracks =1.71; shove =1.23; poth =0.34,pdi =7.34; sdi =8.39; age =20,False
15,Fendall Close,438,585,All,191,RMaint,Maintenance,Maintenance,14,2037,False,False,5118.98,5118.980861210674,mesh_cracks =3.02; shove =2.03; poth =1.18,pdi =18.06; sdi =19.05; age =20,False
27,Gallop Lane,0,116,All,192,RMaint,Maintenance,Maintenance,14,2037,False,False,2347.31,2347.3075206553012,mesh_cracks =7.63; shove =2.11; poth =1.29,pdi =42.68; sdi =67.39; age =21,False
27,Gallop Lane,0,116,All,193,RMaint,Maintenance,Maintenance,14,2037,False,False,1399.98,1399.982286992266,mesh_cracks =74.61; shove =2.27; poth =1.35,pdi =100.35; sdi =42.81; age =21,False
24,George Noble Road,272,286,All,194,RMaint,Maintenance,Maintenance,14,2037,False,False,255.56,255.55989829059666,mesh_cracks =10.56; shove =7.9; poth =0.34,pdi =41.61; sdi =55.2; age =22,False
43,Infantry Lane,0,95,All,195,RMaint,Maintenance,Maintenance,14,2037,False,False,377.18,377.18342872030547,mesh_cracks =59.54; shove =1.64; poth =1.65,pdi =91.59; sdi =66.42; age =32,False
9339,Weston Way,965,1051,All,196,RMaint,Maintenance,Maintenance,14,2037,False,False,2835.99,2835.9902976735584,mesh_cracks =17.91; shove =1.93; poth =0.92,pdi =41.55; sdi =44.61; age =24,False
16,Sarah Lane,0,515,All,197,RMaint,Maintenance,Maintenance,14,2037,False,False,5327.38,5327.382793382725,mesh_cracks =10.83; shove =1.61; poth =1.59,pdi =44.94; sdi =140.37; age =29,False
41,Huamanu Street,116,134,All,198,RMaint,Maintenance,Maintenance,14,2037,False,False,146.64,146.64260482934907,mesh_cracks =2.74; shove =1.24; poth =0.34,pdi =26.86; sdi =77.49; age =22,False
32,Karearea Lane,820,1262,All,199,RMaint,Maintenance,Maintenance,14,2037,False,False,7007.55,7007.549625523126,mesh_cracks =8.53; shove =1.9; poth =2.63,pdi =37.78; sdi =32.83; age =20,False
6,Croatia Avenue,0,42,All,200,RMaint,Maintenance,Maintenance,14,2037,False,False,398.07,398.0661084125454,mesh_cracks =3.09; shove =2.09; poth =1.29,pdi =20.3; sdi =119.38; age =22,False
9339,Weston Way,965,1051,All,201,RMaint,Maintenance,Maintenance,14,2037,False,False,4323.88,4323.881448187214,mesh_cracks =57.77; shove =26.83; poth =1.03,pdi =114.34; sdi =75.74; age =24,False
13,Puriri Dale Way,0,293,All,202,RMaint,Maintenance,Maintenance,14,2037,False,False,2699.23,2699.2311398017305,mesh_cracks =8.34; shove =1.69; poth =1.61,pdi =34.38; sdi =40.21; age =31,False
15,Fendall Close,643,736,All,203,RMaint,Maintenance,Maintenance,14,2037,False,False,5764.65,5764.65063306634,mesh_cracks =13.67; shove =2.36; poth =1.34,pdi =44.87; sdi =56.91; age =20,False
20,Burkes Creek Road,697,765,All,204,RMaint,Maintenance,Maintenance,14,2037,False,False,752.29,752.2903182802237,mesh_cracks =6.99; shove =18.6; poth =4.26,pdi =83.12; sdi =83.73; age =23,False
20,Burkes Creek Road,765,1789,All,205,RMaint,Maintenance,Maintenance,14,2037,False,False,23985.93,23985.928867865656,mesh_cracks =5.2; shove =1.61; poth =1.59,pdi =27.71; sdi =31.8; age =25,False
15,Fendall Close,0,438,All,206,RMaint,Maintenance,Maintenance,14,2037,False,False,12653.43,12653.434302284706,mesh_cracks =7.09; shove =1.66; poth =1.6,pdi =31.97; sdi =38.29; age =24,False
21,Tapeka Heights Lane,0,277,All,207,RMaint,Maintenance,Maintenance,14,2037,False,False,11288.23,11288.229700845819,mesh_cracks =50.44; shove =1.76; poth =1.63,pdi =87.21; sdi =66.72; age =30,False
917,Port Street East,2120,2350,All,208,RMaint,Maintenance,Maintenance,14,2037,False,False,1490.42,1490.4154879761868,mesh_cracks =47.21; shove =2.41; poth =2.92,pdi =79.57; sdi =43.96; age =29,False
24,George Noble Road,272,286,All,209,RMaint,Maintenance,Maintenance,14,2037,False,False,271.94,271.93936651581913,mesh_cracks =2.6; shove =1.24; poth =0.34,pdi =13.82; sdi =24.33; age =22,False
37,Freemason Avenue,149,172,All,210,RMaint,Maintenance,Maintenance,14,2037,False,False,401.12,401.1186759185315,mesh_cracks =100; shove =1; poth =0.17,pdi =103.33; sdi =4.29; age =19,False
37,Freemason Avenue,149,172,All,211,RMaint,Maintenance,Maintenance,14,2037,False,False,190.69,190.69320506242406,mesh_cracks =1.48; shove =1; poth =0.1,pdi =23.48; sdi =52.08; age =19,False
27,Gallop Lane,116,136,All,212,RMaint,Maintenance,Maintenance,14,2037,False,False,496.51,496.5101436810281,mesh_cracks =36.08; shove =7.6; poth =0.26,pdi =47.25; sdi =7.36; age =21,False
6,Croatia Avenue,0,42,All,213,RMaint,Maintenance,Maintenance,14,2037,False,False,246.66,246.66441852549465,mesh_cracks =3.09; shove =2.09; poth =1.29,pdi =20.3; sdi =22.85; age =22,False
11,Lower Ahu Ahu Road,158,179,All,214,RMaint,Maintenance,Maintenance,14,2037,False,False,179.22,179.22065810498597,mesh_cracks =1.12; shove =1.15; poth =0.25,pdi =12.85; sdi =116.2; age =21,False
1035,Cousins Avenue East,0,61,All,215,RMaint,Maintenance,Maintenance,14,2037,False,False,503.7,503.70397454021094,mesh_cracks =3; shove =1.49; poth =1.57,pdi =32.26; sdi =73.27; age =41,False
9339,Weston Way,965,1051,All,216,RMaint,Maintenance,Maintenance,14,2037,False,False,4463.36,4463.35985879651,mesh_cracks =58.55; shove =2.08; poth =0.94,pdi =82.61; sdi =44.88; age =24,False
